1515728941.000000, IBI
38.329880,0.593777
39.111165,0.781286
39.845574,0.734409
40.517480,0.671906
41.142508,0.625029
41.861291,0.718783
42.439443,0.578151
43.173851,0.734409
43.877008,0.703157
47.486549,0.531274
48.142829,0.656280
90.207254,0.968794
93.582409,0.625029
94.191812,0.609403
94.832466,0.640654
95.504372,0.671906
96.238780,0.734409
97.004440,0.765660
97.801352,0.796911
98.582638,0.781286
99.238918,0.656280
99.910823,0.671906
100.598355,0.687531
119.896113,0.625029
120.708650,0.812537
121.489936,0.781286
122.146216,0.656280
122.739993,0.593777
123.380648,0.640654
124.068179,0.687531
124.802588,0.734409
125.490119,0.687531
126.146399,0.656280
135.303068,0.656280
142.897166,0.531274
168.335830,0.515649
168.867105,0.531274
169.429631,0.562526
182.258343,0.390643
226.697877,0.781286
227.447911,0.750034
228.166694,0.718783
228.791723,0.625029
229.463629,0.671906
230.041780,0.578151
230.698060,0.656280
231.432469,0.734409
232.073123,0.640654
232.666900,0.593777
273.793783,0.656280
298.498039,0.593777
299.185570,0.687531
299.919979,0.734409
300.654387,0.734409
301.326293,0.671906
301.982573,0.656280
302.560724,0.578151
303.154502,0.593777
303.748279,0.593777
304.373307,0.625029
305.045213,0.671906
310.654845,0.718783
311.451756,0.796911
312.326797,0.875040
312.998702,0.671906
313.623731,0.625029
329.765095,0.593777
334.280926,0.562526
337.937344,0.578151
338.640501,0.703157
339.343658,0.703157
339.953061,0.609403
340.593715,0.640654
341.218744,0.625029
341.906276,0.687531
342.593807,0.687531
345.625196,0.562526
346.250224,0.625029
346.781499,0.531274
347.312773,0.531274
348.000304,0.687531
348.672210,0.671906
349.234736,0.562526
362.782231,0.515649
363.360383,0.578151
363.844780,0.484397
364.391680,0.546900
364.860451,0.468771
365.376100,0.515649
365.938626,0.562526
366.501151,0.562526
367.094929,0.593777
367.751209,0.656280
368.501243,0.750034
369.282529,0.781286
369.985686,0.703157
370.798223,0.812537
374.001495,0.781286
374.751529,0.750034
375.517189,0.765660
376.298475,0.781286
379.282986,0.593777
379.892389,0.609403
380.470541,0.578151
381.033067,0.562526
381.642469,0.609403
382.267498,0.625029
382.908152,0.640654
383.501930,0.593777
384.158210,0.656280
384.814490,0.656280
385.502021,0.687531
386.220804,0.718783
386.845833,0.625029
387.611493,0.765660
388.236521,0.625029
388.908427,0.671906
391.861687,0.656280
392.486716,0.625029
393.142996,0.656280
393.705522,0.562526
394.283673,0.578151
394.877450,0.593777
395.486853,0.609403
396.143133,0.656280
396.690033,0.546900
397.236933,0.546900
397.799459,0.562526
398.424488,0.625029
399.096393,0.671906
399.830802,0.734409
402.830939,0.625029
403.393465,0.562526
403.877862,0.484397
404.409137,0.531274
404.956037,0.546900
405.565439,0.609403
406.206094,0.640654
406.815497,0.609403
407.456151,0.640654
408.081180,0.625029
408.674957,0.593777
409.174980,0.500023
409.768757,0.593777
410.331283,0.562526
410.925060,0.593777
411.628217,0.703157
412.206368,0.578151
412.768894,0.562526
413.347046,0.578151
414.018951,0.671906
414.597103,0.578151
415.190880,0.593777
415.706529,0.515649
416.222177,0.515649
416.722200,0.500023
417.300352,0.578151
417.894129,0.593777
421.941189,0.656280
422.456838,0.515649
422.909983,0.453146
423.441258,0.531274
424.019409,0.578151
424.566309,0.546900
425.222589,0.656280
425.691361,0.468771
426.160132,0.468771
426.738284,0.578151
427.285184,0.546900
427.847709,0.562526
428.472738,0.625029
429.019638,0.546900
429.504035,0.484397
429.988432,0.484397
447.551736,0.484397
448.192391,0.640654
448.801794,0.609403
463.724352,0.578151
464.302503,0.578151
464.943157,0.640654
