1515720341.000000, IBI
18.422718,0.640654
19.047747,0.625029
19.672776,0.625029
20.344681,0.671906
21.000961,0.656280
56.783849,0.546900
71.753284,0.531274
95.035600,0.671906
95.723132,0.687531
96.410663,0.687531
97.098195,0.687531
97.770100,0.671906
98.395129,0.625029
99.067035,0.671906
99.692063,0.625029
100.270215,0.578151
106.801764,0.609403
107.411167,0.609403
108.036195,0.625029
108.661224,0.625029
109.301878,0.640654
109.942533,0.640654
110.567561,0.625029
111.192590,0.625029
111.770741,0.578151
122.474356,0.578151
123.052508,0.578151
123.646285,0.593777
124.255688,0.609403
137.615674,0.765660
138.381334,0.765660
139.146994,0.765660
139.928280,0.781286
175.211145,0.671906
175.742420,0.531274
184.539697,0.656280
185.164726,0.625029
185.805380,0.640654
186.352280,0.546900
186.992935,0.640654
187.571086,0.578151
300.654387,0.515649
330.390124,0.531274
330.921398,0.531274
331.421421,0.500023
331.921444,0.500023
332.468344,0.546900
332.999618,0.531274
333.515267,0.515649
334.077792,0.562526
334.546564,0.468771
335.109090,0.562526
335.624738,0.515649
336.218515,0.593777
342.640684,0.531274
376.829749,0.609403
377.486029,0.656280
378.142309,0.656280
378.751712,0.609403
379.407992,0.656280
380.111149,0.703157
383.720690,0.546900
384.267590,0.546900
384.876992,0.609403
385.548898,0.671906
386.205178,0.656280
386.939587,0.734409
387.658370,0.718783
388.470907,0.812537
389.158438,0.687531
405.112294,0.687531
405.862328,0.750034
406.440480,0.578151
407.081134,0.640654
407.799917,0.718783
415.612774,0.687531
416.222177,0.609403
416.894083,0.671906
417.519112,0.625029
418.175392,0.656280
418.769169,0.593777
419.550455,0.781286
420.206735,0.656280
420.956769,0.750034
421.675552,0.718783
422.378709,0.703157
423.081866,0.703157
423.800649,0.718783
424.472555,0.671906
425.191338,0.718783
425.925746,0.734409
426.582026,0.656280
427.285184,0.703157
433.535470,0.671906
434.191750,0.656280
434.926158,0.734409
435.629316,0.703157
436.332473,0.703157
437.035630,0.703157
437.770039,0.734409
438.457570,0.687531
445.426639,0.578151
446.145422,0.718783
446.832953,0.687531
457.239680,0.687531
457.942837,0.703157
458.661620,0.718783
459.333526,0.671906
459.989806,0.656280
460.630460,0.640654
461.224237,0.593777
461.849266,0.625029
462.427417,0.578151
463.021194,0.593777
466.443226,0.531274
466.990126,0.546900
467.583903,0.593777
468.177680,0.593777
468.787083,0.609403
493.413211,0.671906
494.069491,0.656280
494.741396,0.671906
495.444554,0.703157
496.132085,0.687531
496.663359,0.531274
519.117512,0.515649
519.555032,0.437520
520.117558,0.562526
520.617581,0.500023
521.211358,0.593777
521.883264,0.671906
522.414538,0.531274
522.961438,0.546900
523.477087,0.515649
524.008361,0.531274
524.570887,0.562526
525.164664,0.593777
525.789693,0.625029
526.492850,0.703157
527.164756,0.671906
527.789784,0.625029
528.430439,0.640654
529.133596,0.703157
536.024536,0.609403
536.712068,0.687531
544.915568,0.671906
545.587474,0.671906
546.196877,0.609403
546.900034,0.703157
547.493811,0.593777
548.181343,0.687531
552.884683,0.687531
553.509712,0.625029
554.134740,0.625029
554.697266,0.562526
555.228540,0.531274
555.853569,0.625029
556.447346,0.593777
557.088001,0.640654
557.728655,0.640654
558.338058,0.609403
558.947461,0.609403
565.541512,0.750034
570.072970,0.546900
570.651121,0.578151
571.213647,0.562526
571.776173,0.562526
572.369950,0.593777
572.963727,0.593777
573.573130,0.609403
574.151282,0.578151
574.682556,0.531274
575.370087,0.687531
575.932613,0.562526
576.542016,0.609403
577.120167,0.578151
577.792073,0.671906
578.385850,0.593777
579.010879,0.625029
579.604656,0.593777
580.245311,0.640654
580.823462,0.578151
581.510993,0.687531
582.104771,0.593777
582.729799,0.625029
583.354828,0.625029
583.964231,0.609403
584.526757,0.562526
585.104908,0.578151
585.667434,0.562526
586.370591,0.703157
589.651991,0.562526
590.183265,0.531274
590.683288,0.500023
591.183311,0.500023
591.745837,0.562526
592.308363,0.562526
592.933391,0.625029
596.339797,0.484397
596.902323,0.562526
597.402346,0.500023
597.933620,0.531274
598.480520,0.546900
599.043046,0.562526
599.621197,0.578151
600.246226,0.625029
600.886880,0.640654
601.480658,0.593777
602.043183,0.562526
602.621335,0.578151
603.215112,0.593777
603.793263,0.578151
604.402666,0.609403
604.980818,0.578151
605.543344,0.562526
606.121495,0.578151
610.215432,0.484397
610.699830,0.484397
611.184227,0.484397
611.731127,0.546900
612.309278,0.578151
612.918681,0.609403
613.559335,0.640654
614.168738,0.609403
614.840644,0.671906
615.434421,0.593777
616.059450,0.625029
616.621976,0.562526
622.325362,0.531274
622.934765,0.609403
623.528542,0.593777
624.137945,0.609403
624.778599,0.640654
625.278622,0.500023
625.747393,0.468771
626.372422,0.625029
626.872445,0.500023
627.434971,0.562526
627.997496,0.562526
636.622891,0.453146
