1513812179.000000, IBI
19.078998,0.750034
19.766530,0.687531
20.469687,0.703157
21.188470,0.718783
21.938504,0.750034
22.626036,0.687531
384.267590,0.843789
385.017624,0.750034
385.861413,0.843789
432.535424,0.796911
433.379213,0.843789
434.191750,0.812537
435.191796,1.000046
436.113713,0.921917
436.816870,0.703157
437.691910,0.875040
438.488822,0.796911
439.238856,0.750034
444.035950,0.703157
444.942242,0.906291
445.676651,0.734409
446.473562,0.796911
447.364228,0.890666
448.301771,0.937543
449.004928,0.703157
449.817465,0.812537
450.630002,0.812537
451.411288,0.781286
452.161322,0.750034
452.973860,0.812537
453.692642,0.718783
454.489554,0.796911
455.161460,0.671906
456.083377,0.921917
456.817786,0.734409
457.770954,0.953169
461.864892,0.859414
462.849312,0.984420
463.568094,0.718783
464.365006,0.796911
465.224420,0.859414
466.052583,0.828163
466.865120,0.812537
467.724535,0.859414
468.521446,0.796911
469.349609,0.828163
470.130895,0.781286
470.974684,0.843789
471.787221,0.812537
472.568506,0.781286
473.396669,0.828163
474.287335,0.890666
475.021744,0.734409
475.693650,0.671906
476.474935,0.781286
477.303098,0.828163
478.100010,0.796911
478.850044,0.750034
479.740710,0.890666
480.568873,0.828163
