1513743996.000000, IBI
66.128027,0.671906
66.784307,0.656280
67.471838,0.687531
68.159370,0.687531
68.862527,0.703157
69.534433,0.671906
70.300093,0.765660
70.987624,0.687531
71.643904,0.656280
90.551020,0.640654
91.410434,0.859414
102.020295,0.765660
102.942212,0.921917
103.629744,0.687531
148.022401,0.687531
160.382341,1.312560
165.070056,0.984420
165.866967,0.796911
167.007645,1.140677
177.320617,0.593777
177.789388,0.468771
185.024094,0.703157
185.711626,0.687531
186.399157,0.687531
187.102314,0.703157
187.867975,0.765660
188.493003,0.625029
189.211786,0.718783
189.883692,0.671906
256.089847,0.687531
256.761753,0.671906
257.433659,0.671906
258.136816,0.703157
258.871225,0.734409
259.543130,0.671906
299.763721,0.812537
300.607510,0.843789
301.451299,0.843789
302.263836,0.812537
303.170127,0.906291
303.935787,0.765660
304.717073,0.781286
305.513985,0.796911
306.248393,0.734409
307.029679,0.781286
307.717211,0.687531
319.373994,0.687531
320.030274,0.656280
320.733431,0.703157
321.374086,0.640654
322.092869,0.718783
322.889780,0.796911
323.514809,0.625029
324.217966,0.703157
324.968000,0.750034
325.655532,0.687531
326.405566,0.750034
327.171226,0.765660
327.874383,0.703157
328.608792,0.734409
329.343200,0.734409
330.015106,0.671906
330.749515,0.734409
349.828513,0.609403
350.469167,0.640654
354.531853,0.812537
358.657042,0.531274
359.313322,0.656280
359.922725,0.609403
363.438511,0.562526
364.047914,0.609403
370.970106,0.593777
377.345398,0.609403
377.892298,0.546900
378.376695,0.484397
378.970472,0.593777
379.470495,0.500023
390.486624,0.562526
391.049150,0.562526
391.705430,0.656280
392.299207,0.593777
392.908610,0.609403
393.596142,0.687531
406.331100,0.734409
406.956128,0.625029
407.534280,0.578151
408.253062,0.718783
419.316069,0.609403
419.847343,0.531274
430.504081,0.750034
